label,ch0_norm,ch1_norm,ch2_norm,ch3_norm,ch4_norm
Y,0.0000,1.0000,0.9309,1.0000,0.0000
Y,0.0000,1.0000,0.9284,1.0000,0.0000
Y,0.0000,1.0000,0.9361,1.0000,0.0000
Y,0.0000,1.0000,0.9258,1.0000,0.0000
Y,0.0000,1.0000,0.9309,1.0000,0.0000
Y,0.0000,1.0000,0.9258,1.0000,0.0000
Y,0.0000,1.0000,0.9361,1.0000,0.0000
Y,0.0000,1.0000,0.8951,1.0000,0.0000
Y,0.0000,1.0000,0.9003,1.0000,0.0000
Y,0.0000,1.0000,0.9207,1.0000,0.0000
Y,0.0000,1.0000,0.9054,1.0000,0.0000
Y,0.0000,1.0000,0.9309,1.0000,0.0000
Y,0.0000,1.0000,0.8619,0.9619,0.0000
Y,0.0000,1.0000,0.8849,1.0000,0.0000
Y,0.0000,1.0000,0.8696,0.9841,0.0000
Y,0.0000,1.0000,0.9028,1.0000,0.0000
Y,0.0000,1.0000,0.8900,1.0000,0.0000
Y,0.0000,1.0000,0.8824,0.9905,0.0000
Y,0.0000,1.0000,0.8900,0.9905,0.0000
Y,0.0000,1.0000,0.9003,0.9905,0.0000
Y,0.0000,1.0000,0.9054,0.9810,0.0000
Y,0.0000,1.0000,0.8542,0.9937,0.0000
Y,0.0000,1.0000,0.8798,0.9810,0.0000
Y,0.0000,1.0000,0.9182,0.9841,0.0000
Y,0.0000,1.0000,0.8951,0.9937,0.0000
Y,0.0000,1.0000,0.8849,0.9587,0.0000
Y,0.0000,1.0000,0.8900,1.0000,0.0000
Y,0.0000,1.0000,0.8696,0.9524,0.0000
Y,0.0000,1.0000,0.8900,0.9587,0.0000
Y,0.0000,1.0000,0.8849,0.9746,0.0000
Y,0.0000,1.0000,0.8798,0.9937,0.0000
Y,0.0000,1.0000,0.8824,0.9937,0.0000
Y,0.0000,1.0000,0.9003,0.9905,0.0000
Y,0.0000,1.0000,0.8849,0.9556,0.0000
Y,0.0000,1.0000,0.8900,0.9714,0.0000
Y,0.0000,1.0000,0.8491,0.9429,0.0000
Y,0.0000,1.0000,0.8491,0.9905,0.0000
Y,0.0000,1.0000,0.9054,0.9841,0.0000
Y,0.0000,1.0000,0.8619,0.9556,0.0000
Y,0.0000,1.0000,0.8926,0.9460,0.0000
Y,0.0000,1.0000,0.8747,0.9968,0.0000
Y,0.0000,1.0000,0.8619,0.9619,0.0000
Y,0.0000,1.0000,0.8721,0.9397,0.0000
Y,0.0000,1.0000,0.8900,0.9556,0.0000
Y,0.0000,1.0000,0.8772,0.9429,0.0000
Y,0.0000,1.0000,0.8747,0.9556,0.0000
Y,0.0000,1.0000,0.8338,0.9492,0.0000
Y,0.0000,1.0000,0.8696,0.9683,0.0000
Y,0.0000,1.0000,0.8747,0.9905,0.0000
Y,0.0000,1.0000,0.8619,0.9937,0.0000
Y,0.0000,1.0000,0.8824,0.9397,0.0000
Y,0.0000,1.0000,0.8721,0.9556,0.0000
Y,0.0000,1.0000,0.9003,0.9905,0.0000
Y,0.0000,1.0000,0.9054,0.9937,0.0000
Y,0.0000,1.0000,0.8593,0.9746,0.0000
Y,0.0000,1.0000,0.8798,0.9556,0.0000
Y,0.0000,1.0000,0.8824,0.9873,0.0000
Y,0.0000,1.0000,0.8645,0.9587,0.0000
Y,0.0000,1.0000,0.8491,0.9683,0.0000
Y,0.0000,1.0000,0.8670,0.9810,0.0000
Y,0.0000,1.0000,0.8645,0.9587,0.0000
Y,0.0000,1.0000,0.8696,0.9714,0.0000
Y,0.0000,1.0000,0.8670,0.9587,0.0000
Y,0.0000,1.0000,0.8593,0.9619,0.0000
Y,0.0000,1.0000,0.8721,0.9556,0.0000
Y,0.0000,1.0000,0.8824,0.9587,0.0000
Y,0.0000,1.0000,0.8670,0.9746,0.0000
Y,0.0000,1.0000,0.8593,0.9492,0.0000
Y,0.0000,1.0000,0.8798,0.9556,0.0000
Y,0.0000,1.0000,0.8772,0.9556,0.0000
Y,0.0000,1.0000,0.8772,0.9556,0.0000
Y,0.0000,1.0000,0.8772,0.9302,0.0000
Y,0.0000,1.0000,0.8747,0.9556,0.0000
Y,0.0000,1.0000,0.8875,0.9556,0.0000
Y,0.0000,1.0000,0.8951,0.9238,0.0000
Y,0.0000,1.0000,0.8747,0.9683,0.0000
Y,0.0000,1.0000,0.8696,0.9556,0.0000
Y,0.0000,1.0000,0.8900,0.9714,0.0000
Y,0.0000,1.0000,0.8593,0.9397,0.0000
Y,0.0000,1.0000,0.8619,0.9492,0.0000
Y,0.0000,1.0000,0.8491,0.9397,0.0000
Y,0.0000,1.0000,0.8696,0.9333,0.0000
Y,0.0000,1.0000,0.8772,0.9397,0.0000
Y,0.0000,1.0000,0.8491,0.9429,0.0000
Y,0.0000,1.0000,0.8849,0.9270,0.0000
Y,0.0000,1.0000,0.8645,0.9238,0.0000
Y,0.0000,1.0000,0.8363,0.9333,0.0000
Y,0.0000,1.0000,0.8696,0.9524,0.0000
Y,0.0000,1.0000,0.8491,0.9460,0.0000
Y,0.0000,1.0000,0.8645,0.9016,0.0000
Y,0.0000,1.0000,0.8772,0.9492,0.0000
Y,0.0000,1.0000,0.8338,0.9429,0.0000
Y,0.0000,1.0000,0.8619,0.9460,0.0000
Y,0.0000,1.0000,0.8210,0.9905,0.0000
Y,0.0000,1.0000,0.8440,0.9302,0.0000
Y,0.0000,1.0000,0.8363,0.9365,0.0000
Y,0.0000,1.0000,0.8696,0.9079,0.0000
Y,0.0000,1.0000,0.9003,0.9333,0.0000
Y,0.0000,1.0000,0.8747,0.9175,0.0000
Y,0.0000,1.0000,0.8721,0.9429,0.0000
Y,0.0000,1.0000,0.8593,0.9460,0.0000
Y,0.0000,1.0000,0.8542,0.9397,0.0000
Y,0.0000,1.0000,0.8491,0.9619,0.0000
Y,0.0000,1.0000,0.8772,0.9238,0.0000
Y,0.0000,1.0000,0.8696,0.9397,0.0000
Y,0.0000,1.0000,0.8363,0.9429,0.0000
Y,0.0000,1.0000,0.8696,0.9270,0.0000
Y,0.0000,1.0000,0.8414,0.9460,0.0000
Y,0.0000,1.0000,0.8951,0.9333,0.0000
Y,0.0000,1.0000,0.8286,0.9556,0.0000
Y,0.0000,1.0000,0.8696,0.9492,0.0000
Y,0.0000,1.0000,0.8389,0.9302,0.0000
Y,0.0000,1.0000,0.8440,0.9048,0.0000
Y,0.0000,1.0000,0.8440,0.9460,0.0000
Y,0.0000,1.0000,0.8798,0.9365,0.0000
Y,0.0000,1.0000,0.8312,0.8889,0.0000
Y,0.0000,1.0000,0.8619,0.9492,0.0000
Y,0.0000,1.0000,0.8338,0.9206,0.0000
Y,0.0000,1.0000,0.8619,0.9111,0.0000
Y,0.0000,1.0000,0.8721,0.9365,0.0000
Y,0.0000,1.0000,0.8491,0.9397,0.0000
Y,0.0000,1.0000,0.8312,0.9175,0.0000
Y,0.0000,1.0000,0.8721,0.9175,0.0000
Y,0.0000,1.0000,0.8414,0.9492,0.0000
Y,0.0000,1.0000,0.8465,0.9111,0.0000
Y,0.0000,1.0000,0.8286,0.9683,0.0000
Y,0.0000,1.0000,0.8696,0.9460,0.0000
Y,0.0000,1.0000,0.8696,0.8825,0.0000
Y,0.0000,1.0000,0.8389,0.9333,0.0000
Y,0.0000,1.0000,0.8568,0.9683,0.0000
Y,0.0000,1.0000,0.8772,0.9365,0.0000
Y,0.0000,1.0000,0.8721,0.9206,0.0000
Y,0.0000,1.0000,0.8721,0.9397,0.0000
Y,0.0000,1.0000,0.8363,0.9365,0.0000
Y,0.0000,1.0000,0.8721,0.9302,0.0000
Y,0.0000,1.0000,0.8747,0.9079,0.0000
Y,0.0000,1.0000,0.8210,0.9524,0.0000
Y,0.0000,1.0000,0.8389,0.9365,0.0000
Y,0.0000,1.0000,0.8517,0.9492,0.0000
Y,0.0000,1.0000,0.8645,0.9429,0.0000
Y,0.0000,1.0000,0.8696,0.9492,0.0000
Y,0.0000,1.0000,0.8772,0.9460,0.0000
Y,0.0000,1.0000,0.8261,0.9492,0.0000
Y,0.0000,1.0000,0.8645,0.9365,0.0000
Y,0.0000,1.0000,0.8517,0.9429,0.0000
Y,0.0000,1.0000,0.8619,0.9683,0.0000
Y,0.0000,1.0000,0.8670,0.9302,0.0000
Y,0.0000,1.0000,0.8670,0.8889,0.0000
Y,0.0000,1.0000,0.8696,0.9397,0.0000
Y,0.0000,1.0000,0.8235,0.9365,0.0000
Y,0.0000,1.0000,0.8593,0.9333,0.0000
Y,0.0000,1.0000,0.8440,0.9206,0.0000
Y,0.0000,1.0000,0.8363,0.9333,0.0000
Y,0.0000,1.0000,0.8593,0.9683,0.0000
Y,0.0000,1.0000,0.8747,0.9365,0.0000
Y,0.0000,1.0000,0.8517,0.9460,0.0000
Y,0.0000,1.0000,0.8363,0.9460,0.0000
Y,0.0000,1.0000,0.8491,0.9206,0.0000
Y,0.0000,1.0000,0.8593,0.9746,0.0000
Y,0.0000,1.0000,0.8389,0.9079,0.0000
Y,0.0000,1.0000,0.8619,0.9333,0.0000
Y,0.0000,1.0000,0.8414,0.9492,0.0000
Y,0.0000,1.0000,0.9105,0.9746,0.0000
Y,0.0000,1.0000,0.8772,0.9905,0.0000
Y,0.0000,1.0000,0.8798,0.9238,0.0000
Y,0.0000,1.0000,0.8798,0.9397,0.0000
Y,0.0000,1.0000,0.8951,0.9524,0.0000
Y,0.0000,1.0000,0.8849,0.9619,0.0000
Y,0.0000,1.0000,0.8951,0.9841,0.0000
Y,0.0000,1.0000,0.9182,1.0000,0.0000
Y,0.0000,1.0000,0.8772,0.9587,0.0000
Y,0.0000,1.0000,0.8926,0.9238,0.0000
Y,0.0000,1.0000,0.8772,0.9619,0.0000
Y,0.0000,1.0000,0.8849,0.9492,0.0000
Y,0.0000,1.0000,0.8900,0.9302,0.0000
Y,0.0000,1.0000,0.8593,0.9714,0.0000
Y,0.0000,1.0000,0.8951,0.9587,0.0000
Y,0.0000,1.0000,0.8951,0.9397,0.0000
Y,0.0000,1.0000,0.8875,0.9683,0.0000
Y,0.0000,1.0000,0.8849,0.9714,0.0000
Y,0.0000,1.0000,0.8747,0.9556,0.0000
Y,0.0000,1.0000,0.9130,0.9460,0.0000
Y,0.0000,1.0000,0.9309,0.9429,0.0000
Y,0.0000,1.0000,0.8951,0.9619,0.0000
Y,0.0000,1.0000,0.8926,0.9778,0.0000
Y,0.0000,1.0000,0.8977,0.9683,0.0000
Y,0.0000,1.0000,0.8849,0.9365,0.0000
Y,0.0000,1.0000,0.8747,0.9524,0.0000
Y,0.0000,1.0000,0.8824,0.9429,0.0000
Y,0.0000,1.0000,0.8926,0.9587,0.0000
Y,0.0000,1.0000,0.8951,0.9492,0.0000
Y,0.0000,1.0000,0.8951,0.9905,0.0000
Y,0.0000,1.0000,0.8875,0.9587,0.0000
Y,0.0000,1.0000,0.8721,0.9365,0.0000
Y,0.0000,1.0000,0.9079,0.9587,0.0000
Y,0.0000,1.0000,0.8926,0.9460,0.0000
Y,0.0000,1.0000,0.8824,0.9397,0.0000
Y,0.0000,1.0000,0.8721,0.9810,0.0000
Y,0.0000,1.0000,0.8951,0.9429,0.0000
Y,0.0000,1.0000,0.8951,0.9492,0.0000
Y,0.0000,1.0000,0.9105,0.9175,0.0000
Y,0.0000,1.0000,0.8900,0.9397,0.0000
Y,0.0000,1.0000,0.8772,0.9492,0.0000
Y,0.0000,1.0000,0.8645,0.9746,0.0000
Y,0.0000,1.0000,0.8670,0.9429,0.0000
Y,0.0000,1.0000,0.8619,0.9429,0.0000
Y,0.0000,1.0000,0.9130,0.9429,0.0000
Y,0.0000,1.0000,0.8951,0.9841,0.0000
Y,0.0000,1.0000,0.8772,0.9397,0.0000
Y,0.0000,1.0000,0.8772,0.9397,0.0000
Y,0.0000,1.0000,0.8926,0.9683,0.0000
Y,0.0000,1.0000,0.8721,0.9429,0.0000
Y,0.0000,1.0000,0.9258,0.9778,0.0000
Y,0.0000,1.0000,0.8363,0.9619,0.0000
Y,0.0000,1.0000,0.9309,0.9587,0.0000
Y,0.0000,1.0000,0.8798,0.9587,0.0000
Y,0.0000,1.0000,0.8849,0.9524,0.0000
Y,0.0000,1.0000,0.8875,0.9238,0.0000
Y,0.0000,1.0000,0.9105,0.9397,0.0000
Y,0.0000,1.0000,0.8772,0.9460,0.0000
Y,0.0000,1.0000,0.8772,0.9397,0.0000
Y,0.0000,1.0000,0.8696,0.9016,0.0000
Y,0.0000,1.0000,0.8824,0.9905,0.0000
Y,0.0000,1.0000,0.8900,0.9429,0.0000
Y,0.0000,1.0000,0.8670,0.9397,0.0000
Y,0.0000,1.0000,0.8824,0.9302,0.0000
Y,0.0000,1.0000,0.9182,0.9397,0.0000
Y,0.0000,1.0000,0.8824,0.9714,0.0000
Y,0.0000,1.0000,0.8619,0.9302,0.0000
Y,0.0000,1.0000,0.9105,0.9175,0.0000
Y,0.0000,1.0000,0.8491,0.9524,0.0000
Y,0.0000,1.0000,0.8900,0.9492,0.0000
Y,0.0000,1.0000,0.8645,0.9175,0.0000
Y,0.0000,1.0000,0.8900,0.9302,0.0000
Y,0.0000,1.0000,0.8849,0.9714,0.0000
Y,0.0000,1.0000,0.9003,0.9397,0.0000
Y,0.0000,1.0000,0.8645,0.9556,0.0000
Y,0.0000,1.0000,0.8900,0.9683,0.0000
Y,0.0000,1.0000,0.8900,0.9746,0.0000
Y,0.0000,1.0000,0.8542,0.9460,0.0000
Y,0.0000,1.0000,0.8772,0.9175,0.0000
Y,0.0000,1.0000,0.8747,0.9429,0.0000
Y,0.0000,1.0000,0.8849,0.9841,0.0000
Y,0.0000,1.0000,0.9028,0.9429,0.0000
Y,0.0000,1.0000,0.8747,0.9302,0.0000
Y,0.0000,1.0000,0.8721,0.9397,0.0000
Y,0.0000,1.0000,0.8645,0.9333,0.0000
Y,0.0000,1.0000,0.8465,0.9365,0.0000
Y,0.0000,1.0000,0.8824,0.9524,0.0000
Y,0.0000,1.0000,0.8798,0.9556,0.0000
Y,0.0000,1.0000,0.8926,0.9873,0.0000
Y,0.0000,1.0000,0.8824,0.9429,0.0000
Y,0.0000,1.0000,0.8900,0.9683,0.0000
Y,0.0000,1.0000,0.9003,0.9556,0.0000
Y,0.0000,1.0000,0.8798,0.9683,0.0000
Y,0.0000,1.0000,0.9003,0.9714,0.0000
Y,0.0000,1.0000,0.8645,0.9683,0.0000
Y,0.0000,1.0000,0.8696,0.9587,0.0000
Y,0.0000,1.0000,0.8772,0.9683,0.0000
Y,0.0000,1.0000,0.8747,0.9810,0.0000
Y,0.0000,1.0000,0.8721,0.9873,0.0000
Y,0.0000,1.0000,0.9054,0.9905,0.0000
Y,0.0000,1.0000,0.9054,0.9714,0.0000
Y,0.0000,1.0000,0.8798,0.9397,0.0000
Y,0.0000,1.0000,0.8645,0.9746,0.0000
Y,0.0000,1.0000,0.8875,0.9556,0.0000
Y,0.0000,1.0000,0.8824,0.9619,0.0000
Y,0.0000,1.0000,0.9079,0.9683,0.0000
Y,0.0000,1.0000,0.8926,0.9746,0.0000
Y,0.0000,1.0000,0.8951,0.9556,0.0000
Y,0.0000,1.0000,0.8951,0.9556,0.0000
Y,0.0000,1.0000,0.8798,0.9492,0.0000
Y,0.0000,1.0000,0.8772,0.9968,0.0000
Y,0.0000,1.0000,0.8772,0.9460,0.0000
Y,0.0000,1.0000,0.8824,0.9746,0.0000
Y,0.0000,1.0000,0.8798,0.9619,0.0000
Y,0.0000,1.0000,0.8824,0.9524,0.0000
Y,0.0000,1.0000,0.8772,0.9397,0.0000
Y,0.0000,1.0000,0.8542,0.9429,0.0000
Y,0.0000,1.0000,0.8824,0.9841,0.0000
Y,0.0000,1.0000,0.8772,0.9238,0.0000
Y,0.0000,1.0000,0.8824,0.9460,0.0000
Y,0.0000,1.0000,0.8696,0.9238,0.0000
Y,0.0000,1.0000,0.8849,0.9333,0.0000
Y,0.0000,1.0000,0.8363,0.9492,0.0000
Y,0.0000,1.0000,0.8593,0.9238,0.0000
Y,0.0000,1.0000,0.8696,0.9397,0.0000
Y,0.0000,1.0000,0.9028,0.9619,0.0000
Y,0.0000,1.0000,0.8491,0.9238,0.0000
Y,0.0000,1.0000,0.8900,0.9365,0.0000
Y,0.0000,1.0000,0.8798,0.9079,0.0000
Y,0.0000,1.0000,0.8798,0.9302,0.0000
Y,0.0000,1.0000,0.8721,0.9873,0.0000
Y,0.0000,1.0000,0.8645,0.9429,0.0000
Y,0.0000,1.0000,0.8900,0.9429,0.0000
Y,0.0000,1.0000,0.8824,0.9302,0.0000
Y,0.0000,1.0000,0.8772,0.9460,0.0000
Y,0.0000,1.0000,0.8824,0.9429,0.0000
Y,0.0000,1.0000,0.8772,0.9397,0.0000
Y,0.0000,1.0000,0.9054,0.9460,0.0000
Y,0.0000,1.0000,0.8772,0.9397,0.0000
Y,0.0000,1.0000,0.9233,0.9492,0.0000
Y,0.0000,1.0000,0.8491,0.9238,0.0000
Y,0.0000,1.0000,0.8772,0.9048,0.0000
Y,0.0000,1.0000,0.8772,0.9302,0.0000
Y,0.0000,1.0000,0.8875,0.9333,0.0000
Y,0.0000,1.0000,0.8645,0.9206,0.0000
Y,0.0000,1.0000,0.9054,0.9016,0.0000
Y,0.0000,1.0000,0.8747,0.9397,0.0000
Y,0.0000,1.0000,0.8363,0.8952,0.0000
Y,0.0000,1.0000,0.8491,0.9048,0.0000
Y,0.0000,1.0000,0.8772,0.9333,0.0000
Y,0.0000,1.0000,0.8491,0.9238,0.0000
Y,0.0000,1.0000,0.8772,0.8889,0.0000
Y,0.0000,1.0000,0.8414,0.9175,0.0000
Y,0.0000,1.0000,0.8491,0.9079,0.0000
Y,0.0000,1.0000,0.8363,0.9111,0.0000
Y,0.0000,1.0000,0.8312,0.8921,0.0000
Y,0.0000,1.0000,0.8593,0.9429,0.0000
Y,0.0000,1.0000,0.8619,0.9238,0.0000
Y,0.0000,1.0000,0.8593,0.8794,0.0000
Y,0.0000,1.0000,0.8721,0.9206,0.0000
Y,0.0000,1.0000,0.8363,0.8984,0.0000
Y,0.0000,1.0000,0.8619,0.9270,0.0000
Y,0.0000,1.0000,0.8312,0.9079,0.0000
Y,0.0000,1.0000,0.8849,0.8952,0.0000
Y,0.0000,1.0000,0.8619,0.8508,0.0000
Y,0.0000,1.0000,0.8261,0.8889,0.0000
Y,0.0000,1.0000,0.8824,0.8825,0.0000
Y,0.0000,1.0000,0.8747,0.9111,0.0000
Y,0.0000,1.0000,0.8670,0.9175,0.0000
Y,0.0000,1.0000,0.8363,0.8984,0.0000
Y,0.0000,1.0000,0.8440,0.8921,0.0000
Y,0.0000,1.0000,0.8875,0.9238,0.0000
Y,0.0000,1.0000,0.8875,0.8921,0.0000
Y,0.0000,1.0000,0.8593,0.9333,0.0000
Y,0.0000,1.0000,0.8363,0.8889,0.0000
Y,0.0000,1.0000,0.8619,0.9016,0.0000
Y,0.0000,1.0000,0.8465,0.8921,0.0000
Y,0.0000,1.0000,0.8619,0.9175,0.0000
Y,0.0000,1.0000,0.8491,0.8794,0.0000
Y,0.0000,1.0000,0.8772,0.8889,0.0000
Y,0.0000,1.0000,0.8440,0.9206,0.0000
Y,0.0000,1.0000,0.8440,0.8762,0.0000
Y,0.0000,1.0000,0.8721,0.9079,0.0000
Y,0.0000,1.0000,0.8363,0.9429,0.0000
Y,0.0000,1.0000,0.8389,0.9206,0.0000
Y,0.0000,1.0000,0.8772,0.8794,0.0000
Y,0.0000,1.0000,0.8517,0.8921,0.0000
Y,0.0000,1.0000,0.8670,0.8667,0.0000
Y,0.0000,1.0000,0.8440,0.8952,0.0000
Y,0.0000,1.0000,0.8542,0.8889,0.0000
Y,0.0000,1.0000,0.8363,0.8762,0.0000
Y,0.0000,1.0000,0.8542,0.9111,0.0000
Y,0.0000,1.0000,0.8772,0.8762,0.0000
Y,0.0000,1.0000,0.8772,0.8984,0.0000
Y,0.0000,1.0000,0.8389,0.9048,0.0000
Y,0.0000,1.0000,0.8824,0.8825,0.0000
Y,0.0000,1.0000,0.8747,0.9270,0.0000
Y,0.0000,1.0000,0.8951,0.9048,0.0000
Y,0.0000,1.0000,0.8824,0.8889,0.0000
Y,0.0000,1.0000,0.8977,0.8667,0.0000
Y,0.0000,1.0000,0.8721,0.9048,0.0000
Y,0.0000,1.0000,0.8517,0.8889,0.0000
Y,0.0000,1.0000,0.8338,0.9048,0.0000
Y,0.0000,1.0000,0.8619,0.8889,0.0000
Y,0.0000,1.0000,0.8645,0.8857,0.0000
Y,0.0000,1.0000,0.8772,0.8889,0.0000
Y,0.0000,1.0000,0.8696,0.8889,0.0000
Y,0.0000,1.0000,0.8772,0.8730,0.0000
Y,0.0000,1.0000,0.8338,0.8794,0.0000
Y,0.0000,1.0000,0.8696,0.8889,0.0000
Y,0.0000,1.0000,0.8363,0.9048,0.0000
Y,0.0000,1.0000,0.8517,0.9302,0.0000
Y,0.0000,1.0000,0.8772,0.8571,0.0000
Y,0.0000,1.0000,0.8772,0.9016,0.0000
Y,0.0000,1.0000,0.8721,0.9175,0.0000
Y,0.0000,1.0000,0.8363,0.8857,0.0000
Y,0.0000,1.0000,0.8414,0.8889,0.0000
Y,0.0000,1.0000,0.8645,0.8825,0.0000
Y,0.0000,1.0000,0.8772,0.8889,0.0000
Y,0.0000,1.0000,0.8005,0.8730,0.0000
Y,0.0000,1.0000,0.8312,0.8825,0.0000
Y,0.0000,1.0000,0.8338,0.8921,0.0000
Y,0.0000,1.0000,0.8696,0.9333,0.0000
Y,0.0000,1.0000,0.8721,0.8889,0.0000
Y,0.0000,1.0000,0.8926,0.8603,0.0000
Y,0.0000,1.0000,0.8491,0.8889,0.0000
Y,0.0000,1.0000,0.8235,0.9333,0.0000
Y,0.0000,1.0000,0.8363,0.9302,0.0000
Y,0.0000,1.0000,0.8670,0.8889,0.0000
Y,0.0000,1.0000,0.8363,0.8921,0.0000
Y,0.0000,1.0000,0.8491,0.8889,0.0000
Y,0.0000,1.0000,0.8517,0.9111,0.0000
Y,0.0000,1.0000,0.8542,0.8603,0.0000
Y,0.0000,1.0000,0.8696,0.9175,0.0000
Y,0.0000,1.0000,0.8593,0.8952,0.0000
Y,0.0000,1.0000,0.8363,0.8952,0.0000
Y,0.0000,1.0000,0.8414,0.8730,0.0000
Y,0.0000,1.0000,0.8721,0.8794,0.0000
Y,0.0000,1.0000,0.8414,0.9397,0.0000
Y,0.0000,1.0000,0.8670,0.8984,0.0000
Y,0.0000,1.0000,0.8414,0.8889,0.0000
Y,0.0000,1.0000,0.8389,0.8857,0.0000
Y,0.0000,1.0000,0.8645,0.8698,0.0000
Y,0.0000,1.0000,0.8517,0.8889,0.0000
Y,0.0000,1.0000,0.8849,0.8984,0.0000
Y,0.0000,1.0000,0.8133,0.8857,0.0000
Y,0.0000,1.0000,0.8798,0.8476,0.0000
Y,0.0000,1.0000,0.8517,0.8476,0.0000
Y,0.0000,1.0000,0.8619,0.8857,0.0000
Y,0.0000,1.0000,0.8491,0.9016,0.0000
Y,0.0000,1.0000,0.8517,0.9048,0.0000
Y,0.0000,1.0000,0.8721,0.8857,0.0000
Y,0.0000,1.0000,0.8389,0.8825,0.0000
Y,0.0000,1.0000,0.8670,0.8794,0.0000
Y,0.0000,1.0000,0.8517,0.8762,0.0000
Y,0.0000,1.0000,0.8363,0.8730,0.0000
Y,0.0000,1.0000,0.8440,0.8794,0.0000
Y,0.0000,1.0000,0.8312,0.8730,0.0000
Y,0.0000,1.0000,0.8619,0.8730,0.0000
Y,0.0000,1.0000,0.8593,0.9016,0.0000
Y,0.0000,1.0000,0.8389,0.8921,0.0000
Y,0.0000,1.0000,0.8798,0.8603,0.0000
Y,0.0000,1.0000,0.8542,0.9270,0.0000
Y,0.0000,1.0000,0.8619,0.8952,0.0000
Y,0.0000,1.0000,0.8440,0.8857,0.0000
Y,0.0000,1.0000,0.8747,0.8889,0.0000
Y,0.0000,1.0000,0.8542,0.8857,0.0000
Y,0.0000,1.0000,0.8235,0.8921,0.0000
Y,0.0000,1.0000,0.8389,0.8825,0.0000
Y,0.0000,1.0000,0.8338,0.8857,0.0000
Y,0.0000,1.0000,0.8363,0.8413,0.0000
Y,0.0000,1.0000,0.8772,0.8571,0.0000
Y,0.0000,1.0000,0.8491,0.8667,0.0000
Y,0.0000,1.0000,0.8338,0.8921,0.0000
Y,0.0000,1.0000,0.8645,0.8603,0.0000
Y,0.0000,1.0000,0.8772,0.8667,0.0000
Y,0.0000,1.0000,0.8363,0.8508,0.0000
Y,0.0000,1.0000,0.8261,0.9175,0.0000
Y,0.0000,1.0000,0.8721,0.8825,0.0000
Y,0.0000,1.0000,0.8338,0.8667,0.0000
Y,0.0000,1.0000,0.8286,0.8794,0.0000
Y,0.0000,1.0000,0.8593,0.8571,0.0000
Y,0.0000,1.0000,0.8414,0.8857,0.0000
Y,0.0000,1.0000,0.8645,0.8667,0.0000
Y,0.0000,1.0000,0.8517,0.8698,0.0000
Y,0.0000,1.0000,0.8491,0.8540,0.0000
Y,0.0000,1.0000,0.8389,0.8762,0.0000
Y,0.0000,1.0000,0.8491,0.8603,0.0000
Y,0.0000,1.0000,0.8363,0.8698,0.0000
Y,0.0000,1.0000,0.8491,0.8476,0.0000
Y,0.0000,1.0000,0.8772,0.8794,0.0000
Y,0.0000,1.0000,0.8772,0.8476,0.0000
Y,0.0000,1.0000,0.8312,0.8889,0.0000
Y,0.0000,1.0000,0.8645,0.8952,0.0000
Y,0.0000,1.0000,0.8312,0.8730,0.0000
Y,0.0000,1.0000,0.8312,0.8730,0.0000
Y,0.0000,1.0000,0.8414,0.9016,0.0000
Y,0.0000,1.0000,0.8593,0.8921,0.0000
Y,0.0000,1.0000,0.8645,0.8921,0.0000
Y,0.0000,1.0000,0.8696,0.8889,0.0000
Y,0.0000,1.0000,0.8619,0.9302,0.0000
Y,0.0000,1.0000,0.8824,0.9206,0.0000
Y,0.0000,1.0000,0.8772,0.9397,0.0000
Y,0.0000,1.0000,0.8696,0.9397,0.0000
Y,0.0000,1.0000,0.8696,0.9619,0.0000
Y,0.0000,1.0000,0.8619,0.9397,0.0000
Y,0.0000,1.0000,0.9130,0.9397,0.0000
Y,0.0000,1.0000,0.8926,0.9397,0.0000
Y,0.0000,1.0000,0.8440,0.9778,0.0000
Y,0.0000,1.0000,0.9003,0.9397,0.0000
Y,0.0000,1.0000,0.8440,0.9397,0.0000
Y,0.0000,1.0000,0.8772,0.8952,0.0000
Y,0.0000,1.0000,0.8696,0.9429,0.0000
Y,0.0000,1.0000,0.8542,0.9206,0.0000
Y,0.0000,1.0000,0.8824,0.9175,0.0000
Y,0.0000,1.0000,0.8875,0.9429,0.0000
Y,0.0000,1.0000,0.9028,0.9238,0.0000
Y,0.0000,1.0000,0.8593,0.9079,0.0000
Y,0.0000,1.0000,0.8363,0.9333,0.0000
Y,0.0000,1.0000,0.8721,0.8952,0.0000
Y,0.0000,1.0000,0.8824,0.9206,0.0000
Y,0.0000,1.0000,0.8772,0.9048,0.0000
Y,0.0000,1.0000,0.8491,0.8984,0.0000
Y,0.0000,1.0000,0.8542,0.8889,0.0000
Y,0.0000,1.0000,0.8568,0.9175,0.0000
Y,0.0000,1.0000,0.8414,0.8952,0.0000
Y,0.0000,1.0000,0.8696,0.8984,0.0000
Y,0.0000,1.0000,0.8542,0.8825,0.0000
Y,0.0000,1.0000,0.8926,0.8921,0.0000
Y,0.0000,1.0000,0.8593,0.9016,0.0000
Y,0.0000,1.0000,0.8772,0.8857,0.0000
Y,0.0000,1.0000,0.8772,0.9238,0.0000
Y,0.0000,1.0000,0.8517,0.9016,0.0000
Y,0.0000,1.0000,0.8363,0.9048,0.0000
Y,0.0000,1.0000,0.8517,0.8921,0.0000
Y,0.0000,1.0000,0.8824,0.8921,0.0000
